X1 X2 toy1_true
0.961892033312833 0.531240798568325 1
0.0802517565509893 -1.13037567424629 1
0.912244152517577 -0.709862321457854 1
0.138787012119665 1.98447393665293 1
1.03428514337693 -0.285711499645351 1
-1.78222896030858 -1.03966897694891 1
-1.1210233501027 -0.975556104015926 1
-0.432265154539617 1.01282869212708 1
0.981387365283123 -0.533017493145244 1
-0.00493777682814261 1.95465164222325 1
-1.47371046159194 -2.17824465736539 1
-0.289636710177348 0.792203270299649 1
0.642420676160897 1.21064450013175 1
0.776675273979758 -0.284157720488246 1
0.897697356061877 -0.494770422488082 1
0.246512567333516 -0.559061914900466 1
0.250498223059941 0.445439532545453 1
-0.622493930120737 1.90354746734764 1
-0.151952068290225 -0.261077402389768 1
1.19876776530741 -0.184161451551261 1
-0.949914398043881 -0.182388119172277 1
1.04757262699498 1.27571551185092 1
-0.187528702962892 0.632014722252771 1
-1.67161876732599 1.13922980273408 1
-1.20416568644133 -0.68938369720296 1
-0.50623479748072 0.158164762560122 1
-1.79608807970864 1.40021984515617 1
0.895486610663309 0.0841799043222426 1
0.524112125481456 -0.56677298496602 1
0.053722626017184 0.434847761502698 1
0.268784875817773 -0.356421172275481 1
1.41003834066371 1.05252559530764 1
-0.701110284635479 1.60060768055948 1
2.20791977880464 -1.37226945114308 1
-1.25437549369945 -1.27545881782976 1
-0.386694974646073 -0.386949603644931 1
-0.773047935571647 0.180820471407964 1
1.512670794721 -1.3584572535632 1
0.974784848093081 -0.236077264150317 1
0.601160105152349 -0.842615197589633 1
-1.91073548131114 0.37228685891422 1
0.862198329685807 -0.749630095483078 1
-0.442359620828149 0.0608236085387599 1
0.350834423147859 -0.421373572405353 1
0.0355102316760449 1.52054052556181 1
-0.564168602683639 1.35893982099811 1
-0.0723272507118269 -0.413277492333988 1
0.783316657008623 0.106598040927417 1
-0.690996781598597 -0.519468727358143 1
1.04422958092706 -0.430640974722993 1
1.63109320551519 -1.40234824901611 1
1.74243008034091 -1.72398983449257 1
0.36619724424095 -1.63574476157032 1
-1.21257910351036 -2.01624558221344 1
0.543161703582921 1.36691809931314 1
1.45380984681329 2.11007351377927 1
-0.440222823622416 1.89509839697836 1
-0.746243168639741 4.08555044085451 2
0.000837261939171345 -0.477660650504677 1
0.997379717276235 -0.806729358432671 1
-1.17845107111843 -0.0314634141202166 1
-1.27729368500115 -0.844418606912503 1
1.07993708533883 -0.148746560177541 1
-0.667522687135242 0.267993278040529 1
1.31035797719031 -0.977711768915092 1
1.31286609394071 0.359879564885712 1
0.276922779554274 1.14135310627622 1
-0.990433089664036 -1.23850596532828 1
2.05931944366526 1.05011259022241 1
0.904668667590953 0.32387805118027 1
-1.14359606703505 0.238152420583412 1
1.62425917345994 0.821161212634175 1
2.23642853661815 -0.839572759328209 1
-0.544144484008162 -1.13143826165372 1
-0.370073247138563 -2.13670195832206 1
-0.503641990827566 -0.654109760017422 1
0.624359063825556 -0.0497364798055489 1
-1.08756299501947 -0.266317560246187 1
1.00946471011167 1.43177616309749 1
0.746419014623393 -0.856775709774438 1
1.81407327613542 0.173992003236794 1
0.966554329701125 0.218710011404553 1
1.45947349700154 0.540611305530772 1
-0.231274077565683 0.599463621130663 1
-0.506898264269163 -3.21019571567351 1
-0.138686170462537 -1.43419640575174 1
0.45430949879642 1.36591637229391 1
-1.67564857038408 -1.13962777599904 1
-0.119136888679314 -0.864004293242106 1
-0.0704399863140548 1.92385164716385 1
1.09199309750174 0.662007628624789 1
-2.2582519032112 -0.373709877991421 1
0.0343007839787251 -2.197077474132 1
1.72165842190673 -0.029947728618543 1
1.44931910916278 -0.146044074696738 1
0.587839790948612 0.0959238924106576 1
-0.76488758482822 0.706982796410248 1
-0.779104510004614 0.549643220497139 1
-2.69212803372628 0.275076175733363 1
0.458004206996901 -0.474431173723213 1
