X1 X2 toy3_true
0.614683514257608 0.906919078569497 1
1.99764209693134 -0.920005247558641 1
0.303348393251628 0.892287441718198 1
-0.428014802202354 -0.106463884872094 1
-0.552889510062647 0.798936363308982 1
0.152416237822168 0.0119517585652984 1
-0.892969533128757 1.2440797653722 1
0.293305149081411 0.506968172259166 1
0.850046572380569 0.0764702677063028 1
1.02524483901366 -0.302459245168265 1
0.462081252078652 -0.354417291711135 1
-0.198311015032724 3.57985789167118 2
-0.140481161329291 -0.164512573741361 1
0.372456732278273 -1.0704921583121 1
0.295813427287153 0.567378597764781 1
0.550160581461487 3.93714029038389 2
0.697424414719205 1.16404430471283 1
0.308503656205915 -1.59562565619352 1
0.341294566785394 -1.01775513741558 1
0.492599110754294 0.731453357300177 1
-1.08264643378134 0.998804664504094 1
1.05089006245306 2.02033484176677 1
1.38293209888913 -0.553159421289825 1
-0.314204596436828 -0.250038722057874 1
-1.57319523014956 1.19561765528316 1
-0.834325037545013 0.19712891685252 1
0.939701405539771 -0.790953041374182 1
-1.14506157329253 0.971120269710021 1
-0.554296649113183 0.994935909645326 1
0.103310466384681 -0.182519622146965 1
1.3820954090472 0.807079432288837 1
0.177968543811207 0.516755802363183 1
0.339504641990857 0.0747981339478692 1
0.0233794085238708 1.16446587974116 1
-0.699339821717919 -0.644142449166223 1
0.963398331881266 -0.541888859649955 1
0.578364286880947 -0.533456145672857 1
-1.0337029805641 0.129262533485368 1
1.66017346859707 0.911414469719982 1
1.00729895959026 -0.239013591052881 1
-0.518182306863605 3.07203524037183 2
-0.107058894504653 -0.551457761402002 1
-0.457630261657665 -2.76419309880623 1
-1.51827242629017 -1.16923551401572 1
-0.139085034595027 -1.01641755640728 1
1.18241397156885 0.746900748193059 1
0.393748352120012 -0.926734134693593 1
-1.2042868366767 0.25703251293236 1
0.39901020382779 -1.38223761651045 1
1.29966910189793 -1.43047904733872 1
0.948198762743599 -1.03183267601812 1
0.11050968064787 -1.83346990966075 1
0.643616151306318 -0.638636856744902 1
0.2782374383072 1.14571714367204 1
-0.216733349231503 -1.23993702756581 1
-0.528236667796647 -1.26282046598614 1
0.190999576040365 -0.896807227811116 1
1.29531128491286 1.43902167849824 1
-0.859686531791443 0.717187146821558 1
1.64756170283582 -0.907416652625977 1
-0.162143517859635 0.956691228064501 1
-3.71808610100545 -0.282221294972142 3
2.0130267206146 0.335138698136185 1
-0.36194541917808 0.287970717575725 1
1.56475146416949 -0.110563406153405 1
0.560520433082633 0.222835865452008 1
-0.485088785946614 0.963009064706175 1
-0.839213619475944 -0.652816888666918 1
1.31952948947765 -0.345452003621888 1
-0.683918780578655 -0.341768610276271 1
1.03806948428153 -0.691099571494952 1
0.768470969691349 1.69354793059294 1
0.542702133837775 -0.251894254201172 1
0.513872180952252 -0.367005425950837 1
-1.88945096529647 -1.29101000807934 1
-1.18394078254209 1.23871981901545 1
0.00922823556391678 -1.26335184586929 1
-0.476590956687039 0.518512450554538 1
0.898612175784875 -0.852715901747083 1
0.868897483537004 -1.44045092388509 1
-0.0259268491845384 -0.592831260631097 1
0.949798905691075 -1.35140107729609 1
-0.293725854712513 4.43117138354136 2
-0.0281725183841072 0.887119226195818 1
-0.806306247875802 0.429888525012504 1
-0.0897032482654508 -1.03141034094869 1
-0.445508167163556 -0.841762189388982 1
0.865843767729784 -0.469536110860637 1
1.14128086315528 -0.306790954311335 1
-0.420684779960525 -0.627076417035401 1
0.595761049824209 -1.25175271218925 1
1.12813925789448 1.6628702816608 1
0.660549987124549 -0.217826681146525 1
0.676533817057978 -1.64781472099279 1
-1.00445181257028 -0.054422665598579 1
0.914581846073858 -0.66124928522967 1
0.0991484741520751 -0.249484188123869 1
0.0552669303449633 0.537797625100396 1
0.373832964428129 0.551675339831613 1
-0.877727871546761 0.99871809551267 1
